  0.2138  -0.774E+04  0.3889E+01  0.1780E-05  0.1322E-04 -0.4879E+01    0.1303  0.2669E-09
  0.2105  -0.100E+05  0.4000E+01  0.1219E-05  0.5821E-05 -0.5235E+01    0.1152  0.2823E-09
  0.2076  -0.129E+05  0.4111E+01  0.8342E-06  0.2562E-05 -0.5591E+01    0.1018  0.2962E-09
  0.2050  -0.167E+05  0.4222E+01  0.5709E-06  0.1128E-05 -0.5948E+01    0.0899  0.3085E-09
  0.2027  -0.215E+05  0.4333E+01  0.3907E-06  0.4962E-06 -0.6304E+01    0.0795  0.3194E-09
  0.2007  -0.278E+05  0.4444E+01  0.2673E-06  0.2183E-06 -0.6661E+01    0.0702  0.3287E-09
  0.1989  -0.359E+05  0.4556E+01  0.1829E-06  0.9605E-07 -0.7017E+01    0.0620  0.3365E-09
  0.1973  -0.464E+05  0.4667E+01  0.1251E-06  0.4226E-07 -0.7374E+01    0.0548  0.3426E-09
  0.1959  -0.599E+05  0.4778E+01  0.8560E-07  0.1859E-07 -0.7731E+01    0.0484  0.3469E-09
  0.1947  -0.774E+05  0.4889E+01  0.5856E-07  0.8179E-08 -0.8087E+01    0.0428  0.3494E-09
  0.1936  -0.100E+06  0.5000E+01  0.4006E-07  0.3598E-08 -0.8444E+01    0.0378  0.3497E-09
end
