 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:   3. 7.2023    Time:  15:59:56
 Units: L = cm   , T = hours, M = mmol 



                               Node( 38)

         time            h        theta    Temp  
        663.0000    -2404.16  0.1411   20.000
        664.0000    -2462.45  0.1403   20.000
        665.0000    -2515.81  0.1396   20.000
        666.0000    -2565.09  0.1390   20.000
        667.0000     -803.57  0.1926   20.000
        668.0000     -886.45  0.1868   20.000
        669.0000     -948.40  0.1825   20.000
        670.0000     -996.25  0.1792   20.000
        671.0000    -1053.41  0.1765   20.000
        672.0000    -1101.26  0.1742   20.000
        673.0000    -1145.51  0.1721   20.000
        674.0000    -1183.88  0.1703   20.000
        675.0000    -1218.15  0.1687   20.000
        676.0000    -1248.26  0.1673   20.000
        677.0000    -1274.91  0.1661   20.000
        678.0000    -1304.82  0.1649   20.000
        679.0000    -1340.09  0.1639   20.000
        680.0000    -1374.10  0.1628   20.000
        681.0000    -1411.51  0.1617   20.000
        682.0000    -1450.28  0.1605   20.000
        683.0000    -1492.90  0.1592   20.000
        684.0000    -1537.53  0.1578   20.000
        685.0000    -1583.46  0.1564   20.000
        686.0000    -1628.46  0.1550   20.000
        687.0000    -1676.42  0.1537   20.000
        688.0000    -1743.52  0.1524   20.000
        689.0000    -1801.97  0.1512   20.000
        690.0000    -1855.43  0.1501   20.000
        691.0000    -1897.96  0.1493   20.000
        692.0000    -1927.04  0.1487   20.000
        693.0000    -1950.16  0.1483   20.000
        694.0000    -1965.37  0.1480   20.000
        695.0000    -1979.36  0.1477   20.000
        696.0000    -1991.65  0.1474   20.000
        697.0000    -2003.78  0.1472   20.000
        698.0000    -2015.40  0.1470   20.000
        699.0000    -2026.77  0.1468   20.000
        700.0000    -2037.80  0.1465   20.000
        701.0000    -2048.56  0.1463   20.000
        702.0000    -2060.88  0.1461   20.000
        703.0000    -2073.46  0.1458   20.000
        704.0000    -2086.37  0.1456   20.000
        705.0000    -2103.66  0.1452   20.000
        706.0000    -2125.98  0.1448   20.000
        707.0000    -2160.81  0.1442   20.000
        708.0000    -2206.50  0.1436   20.000
        709.0000    -2263.46  0.1429   20.000
        710.0000    -2326.00  0.1421   20.000
        711.0000    -2402.36  0.1411   20.000
        712.0000    -2472.74  0.1402   20.000
        713.0000    -2523.49  0.1395   20.000
        714.0000    -2571.80  0.1389   20.000
        715.0000    -2594.58  0.1386   20.000
        716.0000    -2612.29  0.1384   20.000
        717.0000    -2623.54  0.1383   20.000
        718.0000    -2630.53  0.1382   20.000
        719.0000    -2637.33  0.1381   20.000
        720.0000    -2643.57  0.1380   20.000
        721.0000    -2649.73  0.1380   20.000
        722.0000    -2655.75  0.1379   20.000
        723.0000    -2661.71  0.1378   20.000
        724.0000    -2667.59  0.1377   20.000
        725.0000    -2673.41  0.1376   20.000
        726.0000    -2682.42  0.1375   20.000
        727.0000    -2690.03  0.1374   20.000
        728.0000    -2701.83  0.1373   20.000
        729.0000    -2722.10  0.1370   20.000
        730.0000    -2752.59  0.1367   20.000
        731.0000    -2802.89  0.1361   20.000
        732.0000    -2883.99  0.1355   20.000
        733.0000    -2977.92  0.1347   20.000
        734.0000    -3081.47  0.1339   20.000
        735.0000    -3142.81  0.1333   20.000
        736.0000    -3192.61  0.1329   20.000
        737.0000    -3234.33  0.1326   20.000
        738.0000    -3276.30  0.1323   20.000
        739.0000    -3301.40  0.1321   20.000
        740.0000     -885.30  0.1869   20.000
        741.0000     -948.58  0.1825   20.000
        742.0000     -996.07  0.1792   20.000
        743.0000    -1053.12  0.1764   20.000
        744.0000    -1102.15  0.1741   20.000
        745.0000    -1145.86  0.1721   20.000
        746.0000    -1184.41  0.1703   20.000
        747.0000    -1218.52  0.1687   20.000
        748.0000    -1248.63  0.1673   20.000
        749.0000    -1275.22  0.1661   20.000
        750.0000    -1305.42  0.1649   20.000
        751.0000    -1340.59  0.1638   20.000
        752.0000    -1374.14  0.1628   20.000
        753.0000    -1410.10  0.1617   20.000
        754.0000    -1447.96  0.1606   20.000
        755.0000    -1492.35  0.1592   20.000
        756.0000    -1539.02  0.1578   20.000
        757.0000    -1588.81  0.1563   20.000
        758.0000    -1627.56  0.1550   20.000
        759.0000    -1666.99  0.1539   20.000
        760.0000    -1713.48  0.1530   20.000
        761.0000    -1752.53  0.1522   20.000
        762.0000    -1802.83  0.1512   20.000
        763.0000    -1847.26  0.1503   20.000
        764.0000    -1875.62  0.1497   20.000
        765.0000    -1896.97  0.1493   20.000
        766.0000    -1911.70  0.1490   20.000
        767.0000    -1929.93  0.1487   20.000
        768.0000    -1942.80  0.1484   20.000
        769.0000    -1956.70  0.1481   20.000
        770.0000    -1969.40  0.1479   20.000
        771.0000    -1982.08  0.1476   20.000
        772.0000    -1994.27  0.1474   20.000
        773.0000    -2006.20  0.1472   20.000
        774.0000    -2020.58  0.1469   20.000
        775.0000    -2032.89  0.1466   20.000
        776.0000    -2048.28  0.1463   20.000
        777.0000    -2069.68  0.1459   20.000
        778.0000    -2096.44  0.1454   20.000
        779.0000     -754.25  0.1967   20.000
        780.0000     -853.69  0.1891   20.000
        781.0000     -933.73  0.1835   20.000
        782.0000     -996.29  0.1792   20.000
        783.0000    -1072.44  0.1756   20.000
        784.0000    -1134.79  0.1726   20.000
        785.0000    -1193.02  0.1699   20.000
        786.0000    -1240.78  0.1677   20.000
        787.0000    -1279.94  0.1658   20.000
        788.0000    -1320.32  0.1645   20.000
        789.0000    -1354.62  0.1634   20.000
        790.0000    -1385.74  0.1625   20.000
        791.0000    -1414.97  0.1616   20.000
        792.0000    -1442.46  0.1607   20.000
        793.0000    -1468.38  0.1599   20.000
        794.0000    -1492.81  0.1592   20.000
        795.0000    -1515.85  0.1585   20.000
        796.0000    -1537.57  0.1578   20.000
        797.0000    -1558.05  0.1572   20.000
        798.0000    -1581.84  0.1565   20.000
        799.0000    -1604.30  0.1558   20.000
        800.0000    -1624.21  0.1552   20.000
        801.0000    -1648.84  0.1544   20.000
        802.0000    -1684.17  0.1535   20.000
        803.0000    -1740.41  0.1524   20.000
        804.0000    -1802.17  0.1512   20.000
        805.0000    -1870.75  0.1498   20.000
        806.0000    -1944.12  0.1484   20.000
        807.0000    -2010.33  0.1471   20.000
        808.0000    -2078.51  0.1457   20.000
        809.0000    -2124.86  0.1448   20.000
        810.0000    -2171.87  0.1440   20.000
        811.0000    -2221.03  0.1434   20.000
        812.0000    -2248.57  0.1430   20.000
        813.0000    -2275.45  0.1427   20.000
        814.0000    -2300.69  0.1424   20.000
        815.0000    -2315.08  0.1422   20.000
        816.0000    -2335.18  0.1419   20.000
        817.0000    -2352.70  0.1417   20.000
        818.0000    -2371.32  0.1415   20.000
        819.0000    -2387.24  0.1413   20.000
        820.0000    -2403.13  0.1411   20.000
        821.0000    -2419.65  0.1409   20.000
        822.0000    -2441.46  0.1406   20.000
        823.0000    -2461.87  0.1403   20.000
        824.0000     -790.75  0.1936   20.000
        825.0000     -881.00  0.1872   20.000
        826.0000     -949.53  0.1824   20.000
        827.0000    -1007.88  0.1786   20.000
        828.0000    -1077.72  0.1753   20.000
        829.0000    -1136.83  0.1725   20.000
        830.0000    -1195.58  0.1698   20.000
        831.0000    -1248.04  0.1673   20.000
        832.0000    -1297.11  0.1652   20.000
        833.0000    -1362.39  0.1632   20.000
        834.0000    -1413.48  0.1616   20.000
        835.0000    -1458.46  0.1602   20.000
        836.0000    -1493.23  0.1592   20.000
        837.0000    -1522.66  0.1583   20.000
        838.0000    -1544.66  0.1576   20.000
        839.0000    -1565.35  0.1570   20.000
        840.0000    -1584.18  0.1564   20.000
        841.0000    -1602.07  0.1559   20.000
        842.0000    -1618.84  0.1553   20.000
        843.0000    -1634.68  0.1549   20.000
        844.0000    -1649.59  0.1544   20.000
        845.0000    -1663.94  0.1540   20.000
        846.0000    -1685.10  0.1535   20.000
        847.0000    -1706.80  0.1531   20.000
        848.0000    -1730.91  0.1526   20.000
        849.0000    -1760.59  0.1520   20.000
        850.0000    -1798.60  0.1513   20.000
        851.0000    -1843.26  0.1504   20.000
        852.0000    -1895.28  0.1494   20.000
        853.0000    -1952.40  0.1482   20.000
        854.0000    -2012.19  0.1470   20.000
        855.0000    -2072.34  0.1459   20.000
        856.0000    -2127.78  0.1448   20.000
        857.0000    -2192.66  0.1438   20.000
        858.0000    -2257.19  0.1429   20.000
        859.0000    -2306.05  0.1423   20.000
        860.0000    -2334.94  0.1419   20.000
        861.0000    -2351.98  0.1417   20.000
        862.0000     -773.25  0.1948   20.000
        863.0000     -863.08  0.1884   20.000
        864.0000     -930.52  0.1837   20.000
        865.0000     -982.16  0.1801   20.000
        866.0000    -1033.83  0.1774   20.000
        867.0000    -1085.46  0.1749   20.000
        868.0000    -1130.52  0.1728   20.000
        869.0000    -1171.03  0.1709   20.000
        870.0000    -1207.34  0.1692   20.000
        871.0000    -1239.50  0.1677   20.000
        872.0000    -1269.35  0.1664   20.000
        873.0000    -1303.95  0.1650   20.000
        874.0000    -1353.44  0.1635   20.000
        875.0000    -1405.55  0.1619   20.000
        876.0000    -1461.18  0.1602   20.000
        877.0000    -1518.99  0.1584   20.000
        878.0000    -1577.75  0.1566   20.000
        879.0000    -1633.86  0.1549   20.000
        880.0000    -1696.70  0.1533   20.000
        881.0000    -1765.18  0.1519   20.000
        882.0000    -1820.72  0.1508   20.000
        883.0000    -1866.68  0.1499   20.000
        884.0000    -1891.96  0.1494   20.000
        885.0000     -720.06  0.2002   20.000
        886.0000     -811.62  0.1921   20.000
        887.0000     -890.75  0.1865   20.000
        888.0000     -951.68  0.1823   20.000
        889.0000     -994.90  0.1792   20.000
        890.0000    -1052.61  0.1765   20.000
        891.0000    -1100.35  0.1742   20.000
        892.0000    -1144.78  0.1722   20.000
        893.0000    -1183.20  0.1704   20.000
        894.0000    -1218.51  0.1687   20.000
        895.0000    -1249.91  0.1673   20.000
        896.0000    -1278.93  0.1659   20.000
        897.0000    -1318.75  0.1645   20.000
        898.0000    -1367.53  0.1630   20.000
        899.0000    -1421.04  0.1614   20.000
        900.0000    -1477.86  0.1597   20.000
        901.0000    -1535.61  0.1579   20.000
        902.0000    -1594.79  0.1561   20.000
        903.0000    -1643.55  0.1546   20.000
        904.0000    -1692.69  0.1534   20.000
        905.0000    -1744.47  0.1523   20.000
        906.0000    -1787.97  0.1515   20.000
        907.0000    -1821.15  0.1508   20.000
        908.0000     -712.74  0.2009   20.000
        909.0000     -804.32  0.1926   20.000
        910.0000     -885.01  0.1869   20.000
        911.0000     -947.34  0.1826   20.000
        912.0000     -992.04  0.1794   20.000
        913.0000    -1048.71  0.1767   20.000
        914.0000    -1097.26  0.1744   20.000
        915.0000    -1141.84  0.1723   20.000
        916.0000    -1180.68  0.1705   20.000
        917.0000    -1215.30  0.1689   20.000
        918.0000    -1246.88  0.1674   20.000
        919.0000    -1274.66  0.1661   20.000
        920.0000    -1306.92  0.1649   20.000
        921.0000    -1349.20  0.1636   20.000
        922.0000    -1394.85  0.1622   20.000
        923.0000    -1443.42  0.1607   20.000
        924.0000    -1491.10  0.1592   20.000
        925.0000    -1545.79  0.1576   20.000
        926.0000    -1595.37  0.1560   20.000
        927.0000    -1641.87  0.1546   20.000
        928.0000    -1683.11  0.1535   20.000
        929.0000    -1722.90  0.1528   20.000
        930.0000    -1753.89  0.1521   20.000
        931.0000    -1777.53  0.1517   20.000
        932.0000    -1795.44  0.1513   20.000
        933.0000    -1813.02  0.1510   20.000
        934.0000    -1829.71  0.1506   20.000
        935.0000    -1846.03  0.1503   20.000
        936.0000    -1861.88  0.1500   20.000
        937.0000    -1877.32  0.1497   20.000
        938.0000    -1892.34  0.1494   20.000
        939.0000    -1906.96  0.1491   20.000
        940.0000    -1921.19  0.1488   20.000
        941.0000    -1935.05  0.1486   20.000
        942.0000    -1950.54  0.1483   20.000
        943.0000    -1965.44  0.1480   20.000
        944.0000    -1982.86  0.1476   20.000
        945.0000    -2007.09  0.1472   20.000
        946.0000    -2040.67  0.1465   20.000
        947.0000    -2083.18  0.1457   20.000
        948.0000    -2133.12  0.1447   20.000
        949.0000    -2213.12  0.1435   20.000
        950.0000    -2309.97  0.1423   20.000
        951.0000    -2405.97  0.1410   20.000
        952.0000    -2496.79  0.1399   20.000
        953.0000    -2574.27  0.1389   20.000
        954.0000    -2643.30  0.1380   20.000
        955.0000    -2689.93  0.1374   20.000
        956.0000     -822.36  0.1913   20.000
        957.0000     -900.76  0.1858   20.000
        958.0000     -959.35  0.1817   20.000
        959.0000    -1008.74  0.1785   20.000
        960.0000    -1066.26  0.1759   20.000
        961.0000    -1114.68  0.1735   20.000
        962.0000    -1157.13  0.1716   20.000
        963.0000    -1194.43  0.1698   20.000
        964.0000    -1227.92  0.1683   20.000
        965.0000    -1256.85  0.1669   20.000
        966.0000    -1283.93  0.1657   20.000
        967.0000    -1318.38  0.1645   20.000
        968.0000    -1352.67  0.1635   20.000
        969.0000    -1385.59  0.1625   20.000
        970.0000    -1418.78  0.1615   20.000
        971.0000    -1456.46  0.1603   20.000
        972.0000    -1499.07  0.1590   20.000
        973.0000    -1550.39  0.1575   20.000
        974.0000    -1599.69  0.1559   20.000
        975.0000    -1654.20  0.1543   20.000
        976.0000    -1730.70  0.1526   20.000
        977.0000    -1787.79  0.1515   20.000
        978.0000    -1823.66  0.1507   20.000
        979.0000    -1852.51  0.1502   20.000
        980.0000    -1869.86  0.1498   20.000
        981.0000    -1889.58  0.1495   20.000
        982.0000    -1903.66  0.1492   20.000
        983.0000    -1918.58  0.1489   20.000
        984.0000    -1932.31  0.1486   20.000
        985.0000    -1945.97  0.1484   20.000
        986.0000    -1959.12  0.1481   20.000
        987.0000    -1971.99  0.1478   20.000
        988.0000    -1984.48  0.1476   20.000
        989.0000    -1996.66  0.1473   20.000
        990.0000    -2010.70  0.1471   20.000
        991.0000    -2024.29  0.1468   20.000
        992.0000    -2038.73  0.1465   20.000
        993.0000    -2059.56  0.1461   20.000
        994.0000    -2088.65  0.1455   20.000
        995.0000    -2130.48  0.1447   20.000
        996.0000    -2196.32  0.1437   20.000
        997.0000    -2286.58  0.1426   20.000
        998.0000    -2382.75  0.1413   20.000
        999.0000    -2480.16  0.1401   20.000
       1000.0000    -2570.63  0.1389   20.000
       1001.0000    -2647.98  0.1380   20.000
       1002.0000    -2707.35  0.1372   20.000
       1003.0000    -2734.29  0.1368   20.000
       1004.0000    -2749.48  0.1367   20.000
       1005.0000    -2768.72  0.1364   20.000
       1006.0000    -2773.46  0.1364   20.000
       1007.0000    -2780.51  0.1363   20.000
       1008.0000    -2786.36  0.1362   20.000
       1009.0000    -2793.48  0.1362   20.000
       1010.0000    -2800.36  0.1361   20.000
       1011.0000    -2807.22  0.1361   20.000
       1012.0000    -2814.04  0.1360   20.000
       1013.0000    -2820.81  0.1360   20.000
       1014.0000    -2831.44  0.1359   20.000
       1015.0000    -2841.95  0.1358   20.000
       1016.0000    -2857.99  0.1357   20.000
       1017.0000    -2892.63  0.1354   20.000
       1018.0000    -2935.67  0.1350   20.000
       1019.0000    -3011.45  0.1344   20.000
       1020.0000     -864.06  0.1884   20.000
       1021.0000     -942.28  0.1829   20.000
       1022.0000    -1002.17  0.1788   20.000
       1023.0000    -1073.86  0.1755   20.000
       1024.0000    -1133.64  0.1727   20.000
       1025.0000    -1186.71  0.1702   20.000
       1026.0000    -1229.05  0.1682   20.000
       1027.0000    -1261.36  0.1667   20.000
       1028.0000    -1288.80  0.1654   20.000
       1029.0000    -1325.97  0.1643   20.000
       1030.0000    -1357.82  0.1633   20.000
       1031.0000    -1388.86  0.1624   20.000
       1032.0000    -1417.73  0.1615   20.000
       1033.0000    -1445.10  0.1606   20.000
       1034.0000    -1470.85  0.1599   20.000
       1035.0000    -1495.15  0.1591   20.000
       1036.0000    -1518.05  0.1584   20.000
       1037.0000    -1539.64  0.1578   20.000
       1038.0000    -1561.41  0.1571   20.000
       1039.0000    -1581.59  0.1565   20.000
       1040.0000    -1601.61  0.1559   20.000
       1041.0000    -1624.81  0.1552   20.000
       1042.0000    -1645.63  0.1545   20.000
       1043.0000    -1668.94  0.1538   20.000
       1044.0000    -1709.33  0.1530   20.000
       1045.0000    -1781.17  0.1516   20.000
       1046.0000    -1857.64  0.1501   20.000
       1047.0000    -1934.09  0.1486   20.000
       1048.0000    -2005.90  0.1472   20.000
       1049.0000    -2067.85  0.1459   20.000
       1050.0000    -2120.26  0.1449   20.000
       1051.0000    -2168.65  0.1441   20.000
       1052.0000    -2204.90  0.1436   20.000
       1053.0000    -2223.07  0.1434   20.000
       1054.0000    -2236.65  0.1432   20.000
       1055.0000    -2247.90  0.1430   20.000
       1056.0000    -2258.91  0.1429   20.000
       1057.0000    -2269.66  0.1428   20.000
       1058.0000    -2280.30  0.1426   20.000
       1059.0000    -2290.79  0.1425   20.000
       1060.0000    -2301.17  0.1424   20.000
       1061.0000    -2311.41  0.1422   20.000
       1062.0000    -2324.67  0.1421   20.000
       1063.0000    -2337.67  0.1419   20.000
       1064.0000     -771.33  0.1949   20.000
       1065.0000     -869.04  0.1880   20.000
       1066.0000     -941.18  0.1830   20.000
       1067.0000     -998.26  0.1790   20.000
       1068.0000    -1068.69  0.1758   20.000
       1069.0000    -1133.18  0.1727   20.000
       1070.0000    -1200.65  0.1696   20.000
       1071.0000    -1252.83  0.1671   20.000
       1072.0000    -1314.22  0.1647   20.000
       1073.0000    -1384.80  0.1625   20.000
       1074.0000    -1420.61  0.1613   20.000
       1075.0000    -1454.37  0.1604   20.000
       1076.0000    -1478.98  0.1596   20.000
       1077.0000    -1503.64  0.1589   20.000
       1078.0000    -1525.80  0.1582   20.000
       1079.0000    -1547.10  0.1575   20.000
       1080.0000    -1566.97  0.1569   20.000
       1081.0000    -1585.80  0.1564   20.000
       1082.0000    -1603.51  0.1558   20.000
       1083.0000    -1620.88  0.1553   20.000
       1084.0000    -1636.47  0.1548   20.000
       1085.0000    -1651.39  0.1544   20.000
       1086.0000    -1667.89  0.1539   20.000
       1087.0000    -1690.83  0.1534   20.000
       1088.0000    -1716.18  0.1529   20.000
       1089.0000    -1751.40  0.1522   20.000
       1090.0000    -1791.53  0.1514   20.000
       1091.0000    -1844.67  0.1504   20.000
       1092.0000    -1906.64  0.1491   20.000
       1093.0000    -1973.58  0.1478   20.000
       1094.0000    -2034.85  0.1466   20.000
       1095.0000    -2100.08  0.1453   20.000
       1096.0000    -2148.03  0.1443   20.000
       1097.0000    -2206.05  0.1436   20.000
       1098.0000    -2242.96  0.1431   20.000
       1099.0000    -2269.72  0.1428   20.000
       1100.0000    -2289.24  0.1425   20.000
       1101.0000    -2301.83  0.1424   20.000
       1102.0000    -2312.53  0.1422   20.000
       1103.0000    -2322.76  0.1421   20.000
       1104.0000    -2332.76  0.1420   20.000
       1105.0000    -2342.63  0.1418   20.000
       1106.0000    -2352.37  0.1417   20.000
       1107.0000    -2362.00  0.1416   20.000
       1108.0000    -2371.51  0.1415   20.000
       1109.0000    -2380.90  0.1414   20.000
       1110.0000    -2397.32  0.1412   20.000
       1111.0000    -2411.20  0.1410   20.000
       1112.0000    -2432.66  0.1407   20.000
       1113.0000    -2459.27  0.1404   20.000
       1114.0000     -792.90  0.1935   20.000
       1115.0000     -891.15  0.1865   20.000
       1116.0000     -965.40  0.1813   20.000
       1117.0000    -1040.74  0.1771   20.000
       1118.0000    -1116.45  0.1734   20.000
       1119.0000    -1185.74  0.1702   20.000
       1120.0000    -1245.65  0.1674   20.000
       1121.0000    -1286.00  0.1655   20.000
       1122.0000    -1335.35  0.1640   20.000
       1123.0000    -1378.26  0.1627   20.000
       1124.0000    -1414.55  0.1616   20.000
       1125.0000    -1441.89  0.1607   20.000
       1126.0000    -1468.54  0.1599   20.000
       1127.0000    -1492.79  0.1592   20.000
       1128.0000    -1515.94  0.1585   20.000
       1129.0000    -1537.61  0.1578   20.000
       1130.0000    -1558.11  0.1572   20.000
       1131.0000    -1577.40  0.1566   20.000
       1132.0000    -1595.61  0.1561   20.000
       1133.0000    -1612.76  0.1555   20.000
       1134.0000    -1631.33  0.1550   20.000
       1135.0000    -1648.07  0.1544   20.000
       1136.0000    -1665.84  0.1539   20.000
       1137.0000    -1699.89  0.1532   20.000
       1138.0000    -1745.81  0.1523   20.000
       1139.0000    -1803.46  0.1512   20.000
       1140.0000    -1870.36  0.1499   20.000
       1141.0000    -1943.55  0.1484   20.000
       1142.0000    -2020.71  0.1469   20.000
       1143.0000    -2096.55  0.1454   20.000
       1144.0000    -2179.30  0.1439   20.000
       1145.0000    -2276.69  0.1427   20.000
       1146.0000    -2352.73  0.1417   20.000
       1147.0000    -2412.86  0.1409   20.000
       1148.0000    -2440.40  0.1406   20.000
       1149.0000    -2460.73  0.1403   20.000
       1150.0000    -2469.30  0.1402   20.000
       1151.0000     -784.65  0.1940   20.000
       1152.0000     -872.58  0.1878   20.000
       1153.0000     -937.58  0.1832   20.000
       1154.0000     -987.52  0.1798   20.000
       1155.0000    -1041.16  0.1770   20.000
       1156.0000    -1091.38  0.1747   20.000
       1157.0000    -1136.11  0.1726   20.000
       1158.0000    -1176.93  0.1707   20.000
       1159.0000    -1213.29  0.1690   20.000
       1160.0000    -1246.63  0.1674   20.000
       1161.0000    -1279.72  0.1659   20.000
       1162.0000    -1329.18  0.1642   20.000
       1163.0000    -1388.00  0.1624   20.000
       1164.0000    -1450.78  0.1605   20.000
       1165.0000    -1516.24  0.1585   20.000
       1166.0000    -1582.22  0.1565   20.000
       1167.0000    -1646.29  0.1545   20.000
       1168.0000    -1730.71  0.1526   20.000
       1169.0000    -1807.90  0.1511   20.000
       1170.0000    -1871.93  0.1498   20.000
       1171.0000    -1920.56  0.1488   20.000
       1172.0000    -1948.54  0.1483   20.000
       1173.0000    -1967.81  0.1479   20.000
       1174.0000    -1980.90  0.1476   20.000
       1175.0000    -1993.78  0.1474   20.000
       1176.0000    -2005.61  0.1472   20.000
       1177.0000    -2017.30  0.1469   20.000
       1178.0000    -2028.57  0.1467   20.000
       1179.0000    -2039.58  0.1465   20.000
       1180.0000    -2050.27  0.1463   20.000
       1181.0000    -2060.69  0.1461   20.000
       1182.0000    -2073.26  0.1458   20.000
       1183.0000    -2085.36  0.1456   20.000
       1184.0000    -2100.06  0.1453   20.000
       1185.0000    -2123.29  0.1449   20.000
       1186.0000    -2159.15  0.1442   20.000
       1187.0000    -2230.00  0.1433   20.000
       1188.0000    -2313.45  0.1422   20.000
       1189.0000    -2410.28  0.1410   20.000
       1190.0000    -2511.83  0.1397   20.000
       1191.0000    -2593.29  0.1386   20.000
       1192.0000    -2650.13  0.1379   20.000
       1193.0000    -2697.27  0.1373   20.000
       1194.0000    -2745.92  0.1367   20.000
       1195.0000    -2794.32  0.1362   20.000
       1196.0000    -2822.72  0.1359   20.000
       1197.0000     -835.81  0.1904   20.000
       1198.0000     -910.98  0.1851   20.000
       1199.0000     -967.17  0.1812   20.000
       1200.0000    -1017.32  0.1781   20.000
       1201.0000    -1070.86  0.1756   20.000
       1202.0000    -1117.70  0.1734   20.000
       1203.0000    -1159.69  0.1715   20.000
       1204.0000    -1196.59  0.1697   20.000
       1205.0000    -1229.30  0.1682   20.000
       1206.0000    -1260.03  0.1668   20.000
       1207.0000    -1286.20  0.1656   20.000
       1208.0000    -1324.23  0.1644   20.000
       1209.0000    -1368.34  0.1630   20.000
       1210.0000    -1416.00  0.1615   20.000
       1211.0000    -1468.78  0.1599   20.000
       1212.0000    -1525.97  0.1582   20.000
       1213.0000    -1586.67  0.1563   20.000
       1214.0000    -1647.32  0.1545   20.000
       1215.0000    -1734.35  0.1526   20.000
       1216.0000    -1819.91  0.1508   20.000
       1217.0000    -1895.55  0.1493   20.000
       1218.0000    -1963.28  0.1480   20.000
       1219.0000    -2015.65  0.1469   20.000
       1220.0000    -2045.75  0.1463   20.000
       1221.0000    -2057.87  0.1461   20.000
       1222.0000    -2072.73  0.1459   20.000
       1223.0000    -2081.81  0.1457   20.000
       1224.0000    -2094.65  0.1454   20.000
       1225.0000    -2103.20  0.1452   20.000
       1226.0000    -2112.73  0.1451   20.000
       1227.0000    -2121.31  0.1449   20.000
       1228.0000    -2129.92  0.1447   20.000
       1229.0000    -2138.19  0.1446   20.000
       1230.0000    -2150.23  0.1443   20.000
       1231.0000    -2164.62  0.1441   20.000
       1232.0000    -2183.86  0.1439   20.000
       1233.0000    -2213.46  0.1435   20.000
       1234.0000     -764.58  0.1957   20.000
       1235.0000     -867.53  0.1881   20.000
       1236.0000     -948.55  0.1825   20.000
       1237.0000    -1022.25  0.1779   20.000
       1238.0000    -1104.75  0.1741   20.000
       1239.0000    -1169.65  0.1709   20.000
       1240.0000    -1236.91  0.1679   20.000
       1241.0000    -1290.18  0.1654   20.000
       1242.0000    -1362.34  0.1632   20.000
       1243.0000    -1416.95  0.1615   20.000
       1244.0000    -1456.53  0.1603   20.000
       1245.0000    -1485.84  0.1594   20.000
       1246.0000    -1509.78  0.1587   20.000
       1247.0000    -1532.21  0.1580   20.000
       1248.0000    -1552.96  0.1574   20.000
       1249.0000    -1572.60  0.1568   20.000
       1250.0000    -1591.06  0.1562   20.000
       1251.0000    -1608.49  0.1557   20.000
       1252.0000    -1624.91  0.1552   20.000
       1253.0000    -1640.39  0.1547   20.000
       1254.0000    -1658.13  0.1542   20.000
       1255.0000    -1678.64  0.1536   20.000
       1256.0000    -1707.14  0.1531   20.000
       1257.0000    -1742.93  0.1524   20.000
       1258.0000    -1790.80  0.1514   20.000
       1259.0000     -715.39  0.2007   20.000
       1260.0000     -823.18  0.1913   20.000
       1261.0000     -916.65  0.1847   20.000
       1262.0000     -989.94  0.1796   20.000
       1263.0000    -1075.43  0.1755   20.000
       1264.0000    -1150.14  0.1719   20.000
       1265.0000    -1204.42  0.1693   20.000
       1266.0000    -1248.09  0.1673   20.000
       1267.0000    -1282.87  0.1657   20.000
       1268.0000    -1319.80  0.1645   20.000
       1269.0000    -1353.47  0.1634   20.000
       1270.0000    -1384.51  0.1625   20.000
       1271.0000    -1413.78  0.1616   20.000
       1272.0000    -1441.33  0.1608   20.000
       1273.0000    -1467.32  0.1600   20.000
       1274.0000    -1491.81  0.1592   20.000
       1275.0000    -1514.91  0.1585   20.000
       1276.0000    -1536.68  0.1579   20.000
       1277.0000    -1557.21  0.1572   20.000
       1278.0000    -1579.34  0.1566   20.000
       1279.0000    -1598.73  0.1560   20.000
       1280.0000    -1620.69  0.1553   20.000
       1281.0000    -1646.83  0.1545   20.000
       1282.0000    -1687.11  0.1535   20.000
       1283.0000    -1750.86  0.1522   20.000
       1284.0000    -1030.26  0.1775   20.000
       1285.0000    -1115.04  0.1736   20.000
       1286.0000    -1189.76  0.1701   20.000
       1287.0000    -1255.58  0.1670   20.000
       1288.0000    -1325.47  0.1643   20.000
       1289.0000    -1400.53  0.1620   20.000
       1290.0000    -1461.01  0.1601   20.000
